O1_NUMORD,O1_NUMMOD,O1_FECORD,O1_DESCRP,O1_NUMPIE,O1_CANORD,O1_NOMTEL,O1_NUMCLI,O1_FECINI,O1_FECFIN,O1_INDINI,O1_INDFIN,O1_CLAAUT,O1_CLAGRA,O1_CLACOR,O1_CANCOR,O1_CLAMAQ,O1_PERMAQ,O1_TALLER,O1_FECMAQ,O1_CLAARM,O1_CANARM,O1_CANINC,O1_CLATER,O1_CANTER,O1_CLAEMB,O1_CLADET,O1_CONDET,O1_CLACAN,O1_CONCAN,O1_CLACOM,O1_LINRAP,O1_COSTOO
9,12399,20/10/2020,BLUSA,1,400,DTY BRUSH SUBLIMADO,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,360,S,TAURINO ARCOS,,20/11/2020,S,360.0,,S,360.0,N,N,,N,,N,N,63.25
10,11814,20/10/2020,BLUSA,1,400,LINEN FABRIC SOLID HN1801,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,376,S,TAURINO ARCOS,,30/11/2020,S,375.0,,S,374.0,N,N,,N,,N,N,120.49
11,11814,20/10/2020,BLUSA,1,300,LINEN FABRIC SOLID HN1801,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,300,S,TAURINO,,18/12/2020,S,300.0,,S,300.0,N,N,,N,,N,N,120.53
12,12200,20/10/2020,BLUSA,1,400,DTY BRUSH LISO/MESH D3-31,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,410,S,VICTOR HUGO,,27/11/2020,S,414.0,,S,414.0,N,N,,N,,N,N,63.64
13,12200,20/10/2020,BLUSA,1,300,DTY BRUSH LISO/MESH D3-31,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,305,S,VICTOR HUGO,,22/12/2020,S,305.0,,S,305.0,N,N,,N,,N,N,63.90
14,12223,20/10/2020,BLUSA,1,400,CHIFON HI MULTI FLOCKIN D,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,400,S,TAURINO ARCOS,,20/11/2020,S,400.0,,S,394.0,N,N,,N,,N,N,97.39
15,12223,20/10/2020,BLUSA,1,200,CHIFON HI MULTI FLOCKIN D,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,200,S,TAURINO,,18/12/2020,S,200.0,,S,200.0,N,N,,N,,N,N,100.28
16,11932,20/10/2020,BLUSA,1,400,MEZCLILLA CAMISERA 4.5 OZ,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,404,S,TAURINO ARCOS,,26/11/2020,S,402.0,,S,402.0,N,N,,N,,N,N,92.63
17,11932,20/10/2020,BLUSA,1,300,MEZCLILLA CAMISERA 4.5 OZ,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,305,S,TAURINO,,18/12/2020,S,305.0,,S,305.0,N,N,,N,,N,N,91.70
18,12347,20/10/2020,PLAYERA,1,400,PLAYERA YAZBEK YD300 BCO,125,16/11/2020,26/11/2020,20201116,20201126,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,39.50
19,12347,20/10/2020,PLAYERA,1,300,PLAYERA YAZBEK YD300 BCO,125,14/01/2021,24/01/2021,20210114,20210124,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,39.50
20,12422,20/10/2020,PLAYERA,1,400,PLAYERA YAZBEK YD300 ROJO,125,16/11/2020,26/11/2020,20201116,20201126,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,44.00
21,12422,20/10/2020,PLAYERA,1,300,PLAYERA YAZBEK YD300 ROJO,125,19/01/2021,26/01/2021,20210119,20210126,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,44.00
23,12400,20/10/2020,SUDADERA,1,400,FRENCH TERR KNT-1374 ROSE,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,400,S,ROCIO CASTA;EDA,,13/11/2020,S,400.0,,S,400.0,N,N,,N,,N,N,89.10
24,12403,20/10/2020,BLUSA,1,400,LICRA PACIFIC PLUS SUBLIM,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,386,S,MAYRA MERCADO,,24/11/2020,S,382.0,,S,382.0,N,N,,N,,N,N,56.82
25,7232,20/10/2020,VESTIDO,1,400,LINEN FABRIC SOLID HN1801,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,404,S,ALBERTO LARA,,08/12/2020,S,404.0,,S,403.0,N,N,,N,,N,N,134.58
27,7142,20/10/2020,VESTIDO,1,400,MEZCLILLA CAMISEA 4.5 OZ,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,404,S,EDUARDO M/VERI AVI;A,,11/12/2020,S,406.0,,S,406.0,N,N,,N,,N,N,133.07
28,7142,20/10/2020,VESTIDO,1,300,MEZCLILLA CAMISEA 4.5 OZ,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,306,S,VERO AVI;A,,22/12/2020,S,305.0,,S,305.0,N,N,,N,,N,N,132.21
29,7216,20/10/2020,VESTIDO,1,400,MESH JAZMIN 1651 SUB/FORR,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,358,S,TALLER,,04/12/2020,S,356.0,,S,356.0,N,N,,N,,N,N,114.08
30,7216,20/10/2020,VESTIDO,1,200,MESH JAZMIN 1651 SUB/FORR,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,194,S,TALLER,,14/01/2021,S,194.0,,S,194.0,N,N,,N,,N,N,110.59
31,7190,20/10/2020,VESTIDO,1,400,MESH LISO /LENTEJ/FORRO,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,363,S,EDUARDO LOMELI,,01/12/2020,S,361.0,,S,361.0,N,N,,N,,N,N,227.82
32,7190,20/10/2020,VESTIDO,1,200,MESH LISO /LENTEJ/FORRO,125,14/01/2021,24/01/2021,20210114,20210124,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,S,FALTA DE TELA,N,N,
33,12421,20/10/2020,BLUSA,1,400,DTY BRUSJ LISO BCO L205,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,400,S,TALLER,,13/11/2020,S,400.0,,S,400.0,N,N,,N,,N,N,69.28
34,12421,20/10/2020,BLUSA,1,300,DTY BRUSJ LISO BCO L205,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,220,S,VICTOR,,15/01/2021,S,220.0,,S,220.0,N,N,,N,,N,N,68.19
35,19452,20/10/2020,PANTALON,1,400,LICRA PACIFIC PLUS SUBLIM,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,382,S,EDUARDO LOMELI,,24/11/2020,S,382.0,,S,382.0,N,N,,N,,N,N,107.22
36,19454,20/10/2020,PANTALON,1,400,FRENCH TERRY KNT1374 ROSE,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,361,S,VICTO HUGO,,23/11/2020,S,359.0,,S,359.0,N,N,,N,,N,N,107.85
37,19455,20/10/2020,SHORT,1,400,LICRA PACIFIC PLUS SUBLIM,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,417,S,ARACELI VILLASE;OR,,23/11/2020,S,414.0,,S,414.0,N,N,,N,,N,N,64.23
38,19453,20/10/2020,SHORT,1,400,LICRA PACIFIC PLUS SEC NE,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,438,S,MAYRA MERCADO,,17/11/2020,S,437.0,,S,437.0,N,N,,N,,N,N,57.48
39,12109,20/10/2020,BLUSA,1,250,LINEN FABRIC SOLID HN1801,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,250,S,ARACELI V/FLORENCIA,,14/12/2020,S,253.0,,S,253.0,N,N,,N,,N,N,85.26
40,12109,20/10/2020,BLUSA,1,150,LINEN FABRIC SOLID HN1801,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,187,S,FLORENCIA TAQUEZ,,22/12/2020,S,187.0,,S,187.0,N,N,,N,,N,N,82.91
41,12402,20/10/2020,SUDADERA,1,250,FRENCH TERRY BERLIN 1795,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,253,S,ROCIO C,,07/12/2020,S,256.0,,S,256.0,N,N,,N,,N,N,134.86
42,12402,20/10/2020,SUDADERA,1,150,FRENCH TERRY BERLIN 1795,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,147,S,VICTOR HUGO,,22/12/2020,S,147.0,,S,146.0,N,N,,N,,N,N,136.22
43,19457,20/10/2020,PANTALON,1,250,LICRA PACIFIC PLUS SUBLIM,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,249,S,MAYRA MERCADO,,25/11/2020,S,249.0,,S,249.0,N,N,,N,,N,N,139.67
45,19415,20/10/2020,PANTALON,1,250,POLIESTER MUSELINA EST MA,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,250,S,EUDARDO LOMELI,,20/11/2020,S,253.0,,S,253.0,N,N,,N,,N,N,104.02
46,19415,20/10/2020,PANTALON,1,150,POLIESTER MUSELINA EST MA,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,150,S,EDUARDO LOMELI,,22/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,103.56
47,12447,20/10/2020,CAMISA,1,250,LINEN FABRIC SOLID HN1801,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,261,S,FLAVIO,,25/11/2020,S,254.0,,S,247.0,N,N,,N,,N,N,129.35
48,12447,20/10/2020,CAMISA,1,150,LINEN FABRIC SOLID HN1801,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,136,S,FLAVIO LUGO,,03/02/2021,S,136.0,,S,136.0,N,N,,N,,N,N,129.27
49,12227,20/10/2020,CAMISA,1,250,BOAL CUADRO DOBLE 84554 A,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,250,S,FLAVIO,,13/11/2020,S,252.0,,S,252.0,N,N,,N,,N,N,111.41
50,12227,20/10/2020,CAMISA,1,150,BOAL CUADRO DOBLE 84554 A,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,150,S,FLAVIO LUGO,,03/02/2021,S,150.0,,S,150.0,N,N,,N,,N,N,113.55
51,12225,20/10/2020,CAMISA,1,250,CUADO DOBLE PRIMAVERA-003,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,250,S,FLAVIO,,13/11/2020,S,250.0,,S,250.0,N,N,,N,,N,S,139.89
52,12225,20/10/2020,CAMISA,1,150,CUADO DOBLE PRIMAVERA-003,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,150,S,FLAVIO LUGO,,03/02/2021,S,150.0,,S,150.0,N,N,,N,,N,N,150.03
53,12401,20/10/2020,CHAMARRA,1,250,FRENCH TERRY-985 ROYAL,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,260,S,PATY GONZALEZ,,02/12/2020,S,257.0,,S,257.0,N,N,,N,,N,N,152.26
54,12401,20/10/2020,CHAMARRA,1,150,FRENCH TERRY-985 ROYAL,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,114,S,MAYRA MERCADO,,23/12/2020,S,114.0,,S,114.0,N,N,,N,,N,N,151.70
55,19451,20/10/2020,PANTALON,1,250,FRENCH TERRY BERLIN PLATA,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,257,S,ROCIO C.,,25/11/2020,S,257.0,,S,257.0,N,N,,N,,N,N,117.73
56,19451,20/10/2020,PANTALON,1,150,FRENCH TERRY BERLIN PLATA,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,155,S,ROCIO,,18/12/2020,S,154.0,,S,154.0,N,N,,N,,N,N,113.87
26,7232,20/10/2020,VESTIDO,1,300,LINEN FABRIC SOLID HN1801,125,14/01/2021,20/01/2021,20210114,20210120,S,S,S,245,S,ALBERTO LARA,,11/12/2020,S,245.0,,S,245.0,N,N,,N,,N,N,134.58
44,19457,20/10/2020,PANTALON,1,150,LICRA PACIFIC PLUS SUBLIM,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,142,S,TALLER,,22/01/2021,S,142.0,,S,142.0,N,N,,N,,N,N,150.67
22,12398,20/10/2020,SUDADERA,1,400,FRENCH TERR B.1795/ENCAJE,125,16/11/2020,26/11/2020,20201116,20201126,S,S,S,400,S,PATY GONZALEZ,,17/11/2020,S,399.0,,S,399.0,N,N,,N,,N,N,97.25
71,7151,26/10/2020,VESTIDO,1,150,LINEN DOBBY/MACAU/FORRO B,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,LUPITA Y,,04/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,148.09
72,11709,26/10/2020,BLUSA,1,150,WOOL DOBBY VERDE BOTELLA,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,EDUARDO LOMELI,,10/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,70.11
73,11797,26/10/2020,BLUSA,1,150,MEZCLILLA CAMISERA 4.5 OZ,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,MAYRA MERCADO,,23/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,107.03
74,11910,26/10/2020,BLUSA,1,150,MEZCLILLA CAMISERA 4.5 OZ,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,EDUARDO MU;OZ,,23/12/2020,S,150.0,,S,150.0,N,N,,N,,N,S,91.75
75,11919,26/10/2020,BLUSA,1,150,MESH JACQUARD KN3825/FORR,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,ARACELI VILLASER;OR,,09/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,77.82
76,12081,26/10/2020,BLUSA,1,120,RAYON CREPON IVORY,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,120,S,ALBERTO LARA,,11/12/2020,S,119.0,,S,119.0,N,N,,N,,N,N,119.15
77,12117,26/10/2020,BLUSA,1,150,LINEN DOBBY IVORY 201 GA,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,EDUARDO LOMELI,,22/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,87.11
78,12131,26/10/2020,BLUSA,1,150,POLISEDA MONSERRAT MOSTAZ,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,152,S,FLORENCIA TAQUEZ,,10/12/2020,S,152.0,,S,152.0,N,N,,N,,N,N,55.73
79,18939,26/10/2020,SHORT,1,150,POP.PRET-TENIDA C. 3-345,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,FLORENCIA TAQUEZ,,09/12/2020,S,149.0,1.0,S,149.0,N,N,,N,,N,N,72.47
80,19255,26/10/2020,FALDA,1,150,BARBIE TWILL RUST,113,14/12/2020,24/12/2020,20201214,20201224,S,S,S,150,S,FLORENCIA T.,,04/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,72.18
81,10633,27/10/2020,BLUSA,1,5945,MESH DOT 3-310/FORRO BOMB,101,19/02/2021,01/03/2021,20210219,20210301,S,S,S,5483,S,TAURINO/TALLER,,09/02/2021,S,5485.0,,S,5485.0,N,N,,N,,N,N,61.09
82,11776,27/10/2020,BLUSA,1,3758,MESH JAZMIN 1651/DTY BRUS,101,22/01/2021,01/02/2021,20210122,20210201,S,S,S,3773,S,TAURINO /ALBERTO M,,11/11/2020,S,3761.0,,S,3761.0,N,N,,N,,N,N,46.17
83,12442,29/10/2020,BLUSA,1,185,MEZCLILLA CAMISERA 4.5 OZ,115,13/11/2020,23/11/2020,20201113,20201123,S,S,S,187,S,EDUARDO LOMELI,,10/11/2020,S,187.0,,S,187.0,N,N,,N,,N,N,114.18
84,10573,29/10/2020,PLAYERA,1,423,PLAYERA D0300 YASBEK BCO,115,13/11/2020,23/11/2020,20201113,20201123,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,41.50
85,12256,29/10/2020,PLAYERA,1,423,PLAYERA D0300 YASBEK NGO,115,13/11/2020,23/11/2020,20201113,20201123,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,44.00
86,12257,29/10/2020,PLAYERA,1,244,PLAYERA D0300 YASBEK BCO,115,13/11/2020,23/11/2020,20201113,20201123,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,42.00
87,12303,29/10/2020,PLAYERA,1,244,PLAYERA D0300 YASBEK GRIS,115,13/11/2020,23/11/2020,20201113,20201123,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,44.00
88,7292,29/10/2020,VESTIDO,1,140,LINEN FABRIC SOLID/MACAU,115,13/11/2020,23/11/2020,20201113,20201123,S,S,S,148,S,MAYRA MERCADO,,10/11/2020,S,148.0,,S,148.0,N,N,,N,,N,N,130.59
89,7288,29/10/2020,VESTIDO,1,140,MEZCLILLA CAMISERA 4.5 OZ,115,13/11/2020,23/11/2020,20201113,20201123,S,S,S,148,S,EDUARDO LOMELI,,10/11/2020,S,148.0,,S,148.0,N,N,,N,,N,N,124.43
90,12255,09/11/2020,BLUSA,1,250,DTYBRUSH SUBLIMADO#145200,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,214,S,PATY GONZALEZ,,10/12/2020,S,214.0,,S,214.0,N,N,,N,,N,N,66.83
91,12016,09/11/2020,BLUSA,1,250,LICRA RAYON 2 AZUL M L930,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,255,S,MAYRA MERCADO,,16/12/2020,S,255.0,,S,255.0,N,N,,N,,N,N,63.64
92,12457,09/11/2020,BLUSA,1,250,CTY BRUS LISO,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,250,S,TALLER,,14/12/2020,S,253.0,,S,253.0,N,N,,N,,N,N,51.08
93,12035,09/11/2020,CHALECO,1,250,POLISEDA LINO LISO NUEZ L,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,199,S,EDUARDO LOMELI,,10/12/2020,S,213.0,,S,213.0,N,N,,N,,N,N,91.34
94,11809,09/11/2020,BLUSA,1,250,RAYON CHALLIS 3-464 B/W,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,250,S,VERO AVI;A,,09/12/2020,S,252.0,,S,254.0,N,N,,N,,N,N,90.97
95,7143,09/11/2020,VESTIDO,1,250,MEZCLILLA TURIN/TORINO IN,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,250,S,EDUARDO MU;OZ,,15/12/2020,S,241.0,,S,241.0,N,N,,N,,N,N,118.98
96,19388,09/11/2020,JUMPSUIT,1,250,MEZCLILLA TURIN/TORINO IN,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,250,S,MAYRA MERCADO,,14/12/2020,S,250.0,,S,235.0,N,N,,N,,N,N,117.81
97,7123,09/11/2020,VESTIDO,1,250,WOOL DOBBY EST.3474/FORRO,202,13/12/2020,23/12/2020,20201213,20201223,S,S,S,234,S,ALBERTO LARA,,15/12/2020,S,230.0,,S,230.0,N,N,,N,,N,N,104.74
98,7094,19/11/2020,VESTIDO,1,199,MEZCLILLA 4.5 OZ CAMISERA,202,26/11/2020,06/11/2020,20201126,20201106,S,S,S,199,S,EDUARDO MU;OZ,,30/11/2020,S,200.0,,S,200.0,N,N,,N,,N,N,128.24
99,11776,19/11/2020,BLUSA,1,5648,MESH JAZMIN/DTY BRUSH 302,101,18/02/2021,28/02/2021,20210218,20210228,S,S,S,5694,S,TAURINO ARCOS/ALB M,,08/12/2020,S,5684.0,,S,5684.0,N,N,,N,,N,N,45.00
100,10633,19/11/2020,BLUSA,1,7114,MESH DOT 3-310/FORRO BOMB,101,19/03/2021,29/03/2021,20210319,20210329,S,S,S,7014,S,TAURINO,,25/02/2021,S,7014.0,,S,7014.0,N,N,,N,,N,N,57.74
101,10748,25/11/2020,PLAYERA,1,181,PLAYERA YAZBEK NGO,998,30/11/2020,09/12/2020,20201130,20201209,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,
102,10750,25/11/2020,PLAYERA,1,172,PLAYERA YAZBEK NGO,998,30/11/2020,09/12/2020,20201130,20201209,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,
103,6122,08/12/2020,VESTIDO,1,150,MEZCLILLA 4.5 OZ CAMISERA,113,11/01/2021,21/01/2021,20210111,20210121,S,S,S,150,S,EDUARDO MU;OZ,,23/12/2020,S,150.0,,S,150.0,N,N,,N,,N,N,140.38
104,11268,10/12/2020,SUETER,1,115,BOUCLE SWETER/PUNTO ROMA,998,13/12/2020,23/12/2020,20201213,20201223,S,S,S,29,S,TALLER,,11/12/2020,S,29.0,,S,29.0,N,N,,N,,N,N,163.37
106,11549,10/12/2020,CHAMARRA,1,102,FRENCH TERRY 985 H GRAY,998,13/12/2020,23/12/2020,20201213,20201223,S,S,S,90,S,VICTOR HUGO,,14/12/2020,S,90.0,,S,90.0,N,N,,N,,N,N,120.97
107,18680,10/12/2020,LEGGINS,1,100,PUNTO DE ROMA EST XP713,998,13/12/2020,23/12/2020,20201213,20201223,S,S,S,130,S,TALLER,,11/12/2020,S,130.0,,S,130.0,N,N,,N,,N,N,61.04
105,12314,10/12/2020,SUETER,1,108,PUNTO DE ROMA EST XP689,998,13/12/2020,23/12/2020,20201213,20201223,S,S,S,196,S,TALLER,,11/12/2020,S,196.0,,S,196.0,N,N,,N,,N,N,75.80
108,11838,14/12/2020,CHAMARRA,1,100,LICRA LISOS SUBLIMADO,125,27/12/2020,06/01/2021,20201227,20210106,S,S,S,93,S,MAYRA MERCADO,,23/12/2020,S,93.0,,S,93.0,N,N,,N,,N,N,171.73
109,12380,14/12/2020,BLUSA,1,200,MEZCLILLA 4.5 OZ CAMISERA,125,27/12/2020,06/01/2021,20201227,20210106,S,S,S,205,S,EDUARDO LOMELI,,22/12/2020,S,210.0,,S,210.0,N,N,,N,,N,N,102.47
110,19367,14/12/2020,PANTALON,1,150,LICRA LISOS SUBLIMADO,125,27/12/2020,06/01/2021,20201227,20210106,S,S,S,116,S,TALLER,,22/12/2020,S,116.0,,S,116.0,N,N,,N,,N,N,117.97
111,12250,21/12/2020,BLUSA,1,8928,MESH J/LICRA POLY/DTY BRU,101,20/03/2021,30/03/2021,20210320,20210330,S,S,S,8960,S,VARIOS,,08/01/2021,S,8964.0,,S,8964.0,N,N,,N,,N,N,53.85
112,10633,23/12/2020,BLUSA,1,8891,MESH DOT 3-310/FORRO BOMB,101,16/04/2021,26/04/2021,20210416,20210426,S,S,S,8850,S,VARIOS,,25/02/2021,S,8852.0,,S,8852.0,N,N,,N,,N,N,55.81
113,7127,12/01/2021,VESTIDO,1,1000,RAYON CHALLIS PRINT/FORRO,296,08/01/2021,18/01/2021,20210108,20210118,S,S,S,534,S,MAYRA MERCADO/VERO A,,22/01/2021,S,533.0,,S,535.0,N,N,,N,,N,N,153.64
114,12223,12/01/2021,BLUSA,1,200,CHIFON HI MULTI FLOCKIN,125,14/01/2021,24/01/2021,20210114,20210124,S,S,S,240,S,FLORENCIA TAQUEZ,,14/01/2021,S,240.0,,S,240.0,N,N,,N,,N,N,94.86
115,12422,12/01/2021,PLAYERA,1,150,PLAYERA YAZBEK YD300 ROJO,125,14/01/2021,24/01/2021,20210114,20210124,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,44.00
116,11419,18/01/2021,BLUSA,1,200,POPLIN COTTON SOLID 3-379,125,28/01/2021,07/02/2021,20210128,20210207,S,S,S,230,S,EDUARDO MU;OZ,,27/01/2021,S,230.0,,S,230.0,N,N,,N,,N,N,96.69
117,12127,25/01/2021,BLUSA,1,500,CREPE BUBBLE EST 3-481,107,12/01/2021,22/01/2021,20210112,20210122,S,S,S,508,S,EDUARDO LOMELI,,29/01/2021,S,512.0,,S,511.0,N,N,,N,,N,N,65.89
118,11776,25/01/2021,BLUSA,1,3991,MESH JAZMIN 1651/DTY BRUS,101,16/04/2021,26/04/2021,20210416,20210426,S,S,S,4010,S,TAURINO ARCOS,,27/01/2021,S,4021.0,,S,4021.0,N,N,,N,,N,N,44.06
119,12250,25/01/2021,BLUSA,1,1614,MESH JAZMIN 1651/DTY BRUS,101,16/04/2021,26/04/2021,20210416,20210426,S,S,S,1670,S,TAURINO ARCOS,,03/02/2021,S,1666.0,,S,1661.0,N,N,,N,,N,N,54.87
120,10627,25/01/2021,SACO,1,225,TERCIOPELO 3-463 BLACK/FO,102,22/05/2021,01/06/2021,20210522,20210601,S,S,S,228,S,TAURINO ARCOS,,09/02/2021,S,228.0,,S,228.0,N,N,,N,,N,N,105.70
121,10627,25/01/2021,SACO,1,6498,TERCIOPELO 3-463 BLACK/FO,102,14/08/2021,24/08/2021,20210814,20210824,S,S,S,6525,S,TAURINO ARCOS,,20/07/2021,S,6526.0,,S,6527.0,N,N,,N,,N,N,108.04
122,10633,25/01/2021,BLUSA,1,7279,MESHC DOT3-310 /FORRO BOM,101,14/05/2021,24/05/2021,20210514,20210524,S,S,S,7300,S,VARIOS,,09/04/2021,S,7300.0,,S,7300.0,N,N,,N,,N,N,56.06
123,12627,27/01/2021,BLUSA,1,1224,POLISEDA TWILL 4826 KELLY,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,1074,S,TAURINO ARCOS,,09/02/2021,S,1074.0,,S,1073.0,N,N,,N,,N,N,67.92
124,12631,27/01/2021,BLUSA,1,1020,POLISEDA MONSERRAT NEGRO,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,942,S,MEDINA,,12/02/2021,S,938.0,,S,938.0,N,N,,N,,N,N,72.70
125,12630,27/01/2021,BLUSA,1,804,POLISEDA CHALLIS 4896 AZU,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,756,S,ALBERTO LARA,,08/02/2021,S,756.0,,S,756.0,N,N,,N,,N,N,81.47
126,12632,27/01/2021,BLUSA,1,708,GASA CUADROS 5057 AZUL MA,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,618,S,LUPITA RIVERA,,10/02/2021,S,618.0,,S,618.0,N,N,,N,,N,N,71.78
127,12625,27/01/2021,BLUSA,1,1152,POPELINA ST,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,708,S,EDUARDO MU;OZ,,05/02/2021,S,714.0,,S,714.0,N,N,,N,,N,N,96.49
128,12624,27/01/2021,BLUSA,1,708,POLYESTER CREPE BATTICA-B,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,708,S,ARACELI V/VERO AVI;A,,09/02/2021,S,704.0,3.0,S,703.0,N,N,,N,,N,N,70.80
129,12623,27/01/2021,BLUSA,1,348,POLISEDA MONSERRAT T NARA,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,270,S,VERO AVI;A,,08/02/2021,S,270.0,,S,269.0,N,N,,N,,N,N,92.53
130,12622,27/01/2021,BLUSA,1,708,POLYESTER #905473,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,708,S,VERO AVI;A/MARYA MER,,04/02/2021,S,708.0,,S,708.0,N,N,,N,,N,N,65.67
131,12621,27/01/2021,BLUSA,1,1128,GRAVEL TECHNO LISO IVORY,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,1002,S,TALLER/VICTOR HUGO,,15/02/2021,S,997.0,2.0,S,997.0,N,N,,N,,N,N,59.88
132,12419,27/01/2021,BLUSA,1,708,WOOL BOBBY VERDE BOTELLA,118,10/02/2021,20/02/2021,20210210,20210220,S,S,S,708,S,EDUARDO LOMELI,,08/02/2021,S,708.0,,S,708.0,N,N,,N,,N,N,76.18
133,12303,28/01/2021,PLAYERA,1,101,D0300 YAZBEL GRIS,115,01/02/2021,06/02/2021,20210201,20210206,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,44.00
134,12257,28/01/2021,PLAYERA,1,101,D0300 YAZBEL BLANCO,115,01/02/2021,06/02/2021,20210201,20210206,N,N,N,0,N,,,,N,0.0,,N,0.0,N,N,,N,,S,N,42.00
